System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.935	0.96	0.948				145	10	6
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.ADM.REG	0.647	0.673	0.66				99	54	48
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.ADM.SUP	0.727	0.842	0.78				16	6	3
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.762	0.841	0.8				375	117	71
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.FAC	0.304	0.389	0.341				7	16	11
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.ORO	0.522	0.632	0.571				12	11	7
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0.294	0.357	0.323				10	24	18
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	0.72	0.783	0.75				18	7	5
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.UNK	0.0	0.0	0				0	3	3
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	ORG.ADM	0.444	0.465	0.455				20	25	23
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	ORG.ENT	0.459	0.582	0.513				39	46	28
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	ORG.ENT.PRESSAGENCY	0.773	0.85	0.81				17	5	3
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	PERS.COLL	0.0	0.0	0				0	6	5
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	PERS.IND	0.682	0.799	0.736				389	181	98
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	PERS.IND.ARTICLEAUTHOR	0.053	0.1	0.069				1	18	9
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	PROD.DOCTR	0.6	1.0	0.75				3	2	0
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	PROD.MEDIA	0.75	0.724	0.737				42	14	16
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	TIME.DATE.ABS	0.493	0.642	0.557				34	35	19
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ALL	0.789	0.875	0.826	0.097	0.111	0.103			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.ADD.PHYS	0.0				0.0				
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.895	0.963	0.959	0.1	0.253	0.106			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.REG	0.563	0.6	0.571	0.335	0.343	0.352			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.SUP	0.7	0.821	0.774	0.354	0.4	0.359			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.839	0.894	0.863	0.148	0.159	0.143			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.FAC	0.344	0.435	0.491	0.234	0.258	0.342			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.ORO	0.5	0.667	0.59	0.355	0.376	0.387			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0.258	0.385	0.33	0.395	0.376	0.44			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	0.577	0.705	0.705	0.407	0.458	0.407			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.UNK	0.0	0.0	0.0	0.0	0.0	0.0			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ORG.ADM	0.352	0.543	0.575	0.336	0.4	0.434			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ORG.ENT	0.58	0.723	0.657	0.32	0.355	0.356			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ORG.ENT.PRESSAGENCY	0.594	0.714	0.81	0.366	0.467	0.452			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PERS.COLL	0.4	0.5	0.5	0.5	0.49	0.5			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PERS.IND	0.851	0.964	0.913	0.108	0.194	0.091			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PERS.IND.ARTICLEAUTHOR	0.182	0.286	0.333	0.471	0.386	0.452			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PROD.DOCTR	0.6	1.0	1.0	0.0	0.49	0.0			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PROD.MEDIA	0.732	0.896	0.894	0.199	0.4	0.193			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	TIME.DATE.ABS	0.747	0.976	0.903	0.157	0.361	0.098			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	ALL	0.697	0.768	0.728	0.158	0.17	0.147			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.ADD.PHYS	0.0				0.0				
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.892	0.96	0.956	0.101	0.252	0.106			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.ADM.REG	0.517	0.537	0.52	0.344	0.352	0.355			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.ADM.SUP	0.7	0.821	0.774	0.354	0.4	0.359			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.797	0.853	0.822	0.21	0.218	0.204			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.FAC	0.257	0.315	0.361	0.268	0.252	0.328			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.ORO	0.424	0.583	0.507	0.399	0.398	0.443			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0.258	0.385	0.33	0.395	0.376	0.44			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	0.577	0.705	0.705	0.407	0.458	0.407			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.UNK	0.0	0.0	0.0	0.0	0.0	0.0			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	ORG.ADM	0.26	0.329	0.389	0.397	0.403	0.401			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	ORG.ENT	0.398	0.475	0.444	0.359	0.369	0.372			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	ORG.ENT.PRESSAGENCY	0.562	0.667	0.762	0.375	0.464	0.436			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	PERS.COLL	0.0	0.0	0.0	0.0	0.0	0.0			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	PERS.IND	0.739	0.824	0.787	0.19	0.242	0.162			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	PERS.IND.ARTICLEAUTHOR	0.091	0.143	0.167	0.373	0.287	0.35			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	PROD.DOCTR	0.6	1.0	1.0	0.0	0.49	0.0			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	PROD.MEDIA	0.629	0.766	0.766	0.234	0.378	0.225			
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	TIME.DATE.ABS	0.513	0.66	0.619	0.404	0.428	0.428			
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.366	0.415	0.389				34	59	48
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.714	0.625	0.667				5	2	3
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.REG	0.25	0.111	0.154				1	3	8
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.343	0.575	0.43				23	44	17
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0	0.0	0				0	0	1
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	1.0	0.75	0.857				3	0	1
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ADM	0.0	0.0	0				0	1	3
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT	0.222	0.333	0.267				2	7	4
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	PERS.IND	0	0.0	0				0	0	9
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	PROD.MEDIA	0.0	0.0	0				0	2	2
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-strict-TIME-ALL-LED-ALL	ALL	0.301	0.341	0.32				28	65	54
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-strict-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.571	0.5	0.533				4	3	4
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-strict-TIME-ALL-LED-ALL	LOC.ADM.REG	0.0	0.0	0				0	4	9
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-strict-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.284	0.475	0.355				19	48	21
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-strict-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0	0.0	0				0	0	1
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-strict-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	1.0	0.75	0.857				3	0	1
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-strict-TIME-ALL-LED-ALL	ORG.ADM	0.0	0.0	0				0	1	3
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-strict-TIME-ALL-LED-ALL	ORG.ENT	0.222	0.333	0.267				2	7	4
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-strict-TIME-ALL-LED-ALL	PERS.IND	0	0.0	0				0	0	9
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-strict-TIME-ALL-LED-ALL	PROD.MEDIA	0.0	0.0	0				0	2	2
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-fuzzy-TIME-ALL-LED-ALL	ALL	0.441	0.454	0.472	0.303	0.38	0.349			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.8	0.667	1.0	0.0	0.4	0.471			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.REG	0.25	0.05	0.133	0.189	0.433	0.1			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.41	0.53	0.487	0.373	0.411	0.392			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.GEO		0.0				0.0			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	1.0	0.75	1.0	0.0	0.0	0.433			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-fuzzy-TIME-ALL-LED-ALL	ORG.ADM	0.0	0.0			0.0	0.0			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-fuzzy-TIME-ALL-LED-ALL	ORG.ENT	0.222	0.375	0.417	0.433	0.416	0.415			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-fuzzy-TIME-ALL-LED-ALL	PERS.IND		0.0				0.0			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-fuzzy-TIME-ALL-LED-ALL	PROD.MEDIA	0.0	0.0	0.0	0.0	0.0	0.0			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-strict-TIME-ALL-LED-ALL	ALL	0.375	0.394	0.402	0.299	0.372	0.34			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-strict-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.7	0.583	0.875	0.217	0.4	0.449			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-strict-TIME-ALL-LED-ALL	LOC.ADM.REG	0.0	0.0	0.0	0.0	0.0	0.0			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-strict-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.358	0.463	0.425	0.382	0.411	0.392			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-strict-TIME-ALL-LED-ALL	LOC.PHYS.GEO		0.0				0.0			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-strict-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	1.0	0.75	1.0	0.0	0.0	0.433			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-strict-TIME-ALL-LED-ALL	ORG.ADM	0.0	0.0			0.0	0.0			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-strict-TIME-ALL-LED-ALL	ORG.ENT	0.222	0.375	0.417	0.433	0.416	0.415			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-strict-TIME-ALL-LED-ALL	PERS.IND		0.0				0.0			
team2_bundle3_hipe2020_fr_1	NE-NESTED-macro_doc-strict-TIME-ALL-LED-ALL	PROD.MEDIA	0.0	0.0	0.0	0.0	0.0	0.0			
